z_l1,z_l2,z_fiber,coupling,lens1,lens2,f1_mm,f2_mm,total_len_mm
9.7,13.7125,27.2125,0.115,48-668,45-693,18.0,13.5,27.2125
15.987499999999995,24.78333333333333,44.88333333333333,0.115,49-961,LA4194,40.0,20.1,44.88333333333333
9.7,47.7,59.7,0.115,LA4001,45-691,15.0,12.0,59.7
29.775000000000002,36.46666666666667,66.46666666666667,0.115,48-670,49-959,60.0,30.0,66.46666666666667
10.420833333333333,534.7,709.7,0.115,45-694,LA4005,18.0,175.0,709.7
15.612499999999995,24.28333333333333,44.38333333333333,0.114,48-273,LA4194,38.0,20.1,44.38333333333333
19.13125,22.25,47.25,0.114,48-026,89-414,40.0,25.0,47.25
17.583333333333332,30.08333333333333,55.08333333333333,0.114,48-273,89-414,38.0,25.0,55.08333333333333
36.46666666666667,45.46666666666667,99.46666666666668,0.114,LA4042,36-688,60.0,54.0,99.46666666666668
36.46666666666667,63.46666666666667,117.46666666666667,0.114,48-670,36-688,60.0,54.0,117.46666666666667
36.46666666666667,66.46666666666667,126.46666666666667,0.114,48-670,48-670,60.0,60.0,126.46666666666667
36.46666666666667,561.4666666666667,736.4666666666667,0.114,84-280,48-279,60.0,175.0,736.4666666666667
19.13125,48.08333333333333,78.08333333333333,0.113,49-961,48-025,40.0,30.0,78.08333333333333
18.08333333333333,30.58333333333333,55.58333333333333,0.112,49-961,89-414,40.0,25.0,55.58333333333333
29.775000000000002,36.46666666666667,66.46666666666667,0.112,LA4022,49-959,60.0,30.0,66.46666666666667
10.420833333333333,563.8666666666667,738.8666666666667,0.112,45-692,LA4034,18.0,175.0,738.8666666666667
18.56875,52.58333333333333,82.58333333333333,0.111,48-273,49-959,38.0,30.0,82.58333333333333
36.46666666666667,45.46666666666667,99.46666666666667,0.111,84-283,36-688,60.0,54.0,99.46666666666667
9.7,16.75,28.75,0.11,48-026,70-888,40.0,12.0,28.75
19.13125,30.58333333333333,55.58333333333333,0.11,36-690,36-683,40.0,25.0,55.58333333333333
9.7,54.7,72.7,0.11,89-412,48-668,15.0,18.0,72.7
36.46666666666667,46.46666666666667,106.46666666666668,0.11,49-963,48-670,60.0,60.0,106.46666666666668
33.46666666666667,60.46666666666667,114.46666666666668,0.11,36-688,36-688,54.0,54.0,114.46666666666668
26.466666666666665,56.46666666666667,116.46666666666668,0.11,36-690,49-963,40.0,60.0,116.46666666666668
33.46666666666667,63.46666666666667,123.46666666666668,0.11,36-688,LA4042,54.0,60.0,123.46666666666668
33.46666666666667,63.46666666666667,123.46666666666668,0.11,36-688,84-280,54.0,60.0,123.46666666666668
10.420833333333333,563.8666666666667,738.8666666666667,0.109,45-694,LA4034,18.0,175.0,738.8666666666667
15.987499999999995,24.78333333333333,44.88333333333333,0.108,48-026,LA4194,40.0,20.1,44.88333333333333
19.13125,24.78333333333333,44.88333333333333,0.108,49-961,LA4647,40.0,20.1,44.88333333333333
33.46666666666667,558.4666666666667,733.4666666666667,0.108,36-688,48-279,54.0,175.0,733.4666666666667
9.7,47.7,59.7,0.107,48-664,70-888,15.0,12.0,59.7
22.275,53.08333333333333,83.08333333333333,0.107,36-690,49-959,40.0,30.0,83.08333333333333
36.46666666666667,45.46666666666667,99.46666666666668,0.107,49-963,36-688,60.0,54.0,99.46666666666668
10.420833333333333,563.8666666666667,738.8666666666667,0.107,48-668,LA4034,18.0,175.0,738.8666666666667
15.987499999999995,28.133333333333333,48.23333333333333,0.106,36-690,LA4194,40.0,20.1,48.23333333333333
27.525,33.46666666666667,63.46666666666667,0.106,36-688,49-959,54.0,30.0,63.46666666666667
29.775,36.46666666666667,66.46666666666667,0.106,84-280,49-959,60.0,30.0,66.46666666666667
36.46666666666667,55.46666666666667,93.46666666666668,0.106,LA4042,48-273,60.0,38.0,93.46666666666668
26.466666666666665,56.56666666666666,116.76666666666668,0.106,49-961,LA4464,40.0,60.2,116.76666666666668
33.46666666666667,63.46666666666667,123.46666666666668,0.106,36-688,48-670,54.0,60.0,123.46666666666668
25.466666666666665,95.7,155.89999999999998,0.106,48-273,LA4464,38.0,60.2,155.89999999999998
26.466666666666665,405.6333333333333,580.6333333333333,0.106,49-961,LA4005,40.0,175.0,580.6333333333333
12.6125,567.75,742.75,0.106,36-681,LA4005,22.0,175.0,742.75
9.7,13.7125,27.2125,0.105,36-682,45-693,20.0,13.5,27.2125
9.7,66.7,84.7,0.105,89-412,45-694,15.0,18.0,84.7
15.987499999999995,21.08333333333333,39.08333333333333,0.104,49-961,45-694,40.0,18.0,39.08333333333333
9.7,53.25,73.35,0.104,48-664,LA4647,15.0,20.1,73.35
36.46666666666667,58.96666666666667,103.96666666666667,0.104,84-283,84-279,60.0,45.0,103.96666666666667
33.46666666666667,63.46666666666667,123.46666666666668,0.104,36-688,LA4022,54.0,60.0,123.46666666666668
36.46666666666667,116.73333333333332,176.93333333333334,0.104,84-283,LA4464,60.0,60.2,176.93333333333334
36.46666666666667,186.96666666666664,247.16666666666663,0.104,84-280,LA4464,60.0,60.2,247.16666666666663
36.46666666666667,197.0,257.2,0.104,48-670,LA4464,60.0,60.2,257.2
10.766666666666666,38.03333333333334,48.03333333333334,0.103,LA4001,LA4280,15.0,10.0,48.03333333333334
12.2375,392.25,567.25,0.103,89-413,48-279,20.0,175.0,567.25
9.7,13.275,25.275,0.102,45-694,45-691,18.0,12.0,25.275
17.583333333333332,27.633333333333333,47.73333333333333,0.102,48-273,LA4647,38.0,20.1,47.73333333333333
10.233333333333333,41.366666666666674,51.366666666666674,0.102,48-664,LA4249,15.0,10.0,51.366666666666674
33.46666666666667,39.8,77.8,0.102,36-688,48-273,54.0,38.0,77.8
9.7,63.7,81.7,0.102,LA4001,48-668,15.0,18.0,81.7
22.275,53.08333333333333,83.08333333333333,0.102,48-026,49-959,40.0,30.0,83.08333333333333
33.46666666666667,63.46666666666667,123.46666666666668,0.102,36-688,49-963,54.0,60.0,123.46666666666668
26.466666666666665,347.3,522.3,0.102,48-026,LA4005,40.0,175.0,522.3
9.7,50.2,63.7,0.101,LA4001,45-693,15.0,13.5,63.7
9.7,66.7,84.7,0.101,48-664,45-694,15.0,18.0,84.7
10.420833333333333,534.7,709.7,0.101,45-692,48-279,18.0,175.0,709.7
10.420833333333333,534.7,709.7,0.101,45-694,48-279,18.0,175.0,709.7
9.7,13.275,25.275,0.1,36-682,70-888,20.0,12.0,25.275
9.7,13.275,25.275,0.1,36-682,48-666,20.0,12.0,25.275
9.7,13.7125,27.2125,0.1,45-694,45-693,18.0,13.5,27.2125
15.612499999999995,23.58333333333333,41.58333333333333,0.1,48-273,48-668,38.0,18.0,41.58333333333333
29.775000000000002,88.96666666666667,133.96666666666667,0.1,LA4022,84-279,60.0,45.0,133.96666666666667
36.46666666666667,186.96666666666667,247.16666666666669,0.1,LA4042,LA4464,60.0,60.2,247.16666666666669
9.7,15.7,27.7,0.098,45-692,45-691,18.0,12.0,27.7
10.233333333333333,41.366666666666674,51.366666666666674,0.098,89-412,LA4249,15.0,10.0,51.366666666666674
10.233333333333333,41.366666666666674,51.366666666666674,0.098,48-664,LA4280,15.0,10.0,51.366666666666674
29.775000000000002,36.46666666666667,66.46666666666667,0.098,84-283,49-959,60.0,30.0,66.46666666666667
9.7,54.7,72.7,0.098,48-664,48-668,15.0,18.0,72.7
9.7,73.35000000000001,93.45000000000002,0.098,48-664,LA4194,15.0,20.1,93.45000000000002
9.7,88.86666666666667,113.86666666666667,0.098,89-412,84-277,15.0,25.0,113.86666666666667
10.420833333333333,505.53333333333336,680.5333333333333,0.098,48-668,48-279,18.0,175.0,680.5333333333333
26.466666666666665,376.4666666666667,551.4666666666667,0.097,36-690,48-279,40.0,175.0,551.4666666666667
9.7,15.7,27.7,0.096,89-413,45-691,20.0,12.0,27.7
15.987499999999995,21.08333333333333,39.08333333333333,0.096,48-026,45-692,40.0,18.0,39.08333333333333
18.08333333333333,27.08333333333333,45.08333333333333,0.096,36-690,45-692,40.0,18.0,45.08333333333333
9.7,88.86666666666667,113.86666666666667,0.096,LA4001,LA4002,15.0,25.0,113.86666666666667
9.7,99.7,129.7,0.096,89-412,49-959,15.0,30.0,129.7
29.775000000000002,88.96666666666667,133.96666666666667,0.096,48-670,84-279,60.0,45.0,133.96666666666667
12.2375,392.25,567.25,0.096,36-682,LA4005,20.0,175.0,567.25
13.583333333333332,451.0833333333333,626.0833333333333,0.096,36-681,48-279,22.0,175.0,626.0833333333333
9.7,13.275,25.275,0.095,45-694,48-666,18.0,12.0,25.275
15.612499999999995,23.58333333333333,41.58333333333333,0.095,48-273,45-692,38.0,18.0,41.58333333333333
23.068749999999994,34.08333333333333,59.08333333333333,0.095,36-688,36-683,54.0,25.0,59.08333333333333
9.7,14.1375,24.1375,0.094,LA4042,89-411,60.0,10.0,24.1375
9.7,13.275,25.275,0.094,36-681,45-691,22.0,12.0,25.275
15.612499999999995,23.58333333333333,41.58333333333333,0.094,48-273,45-694,38.0,18.0,41.58333333333333
9.7,34.7,44.7,0.094,45-693,LA4280,13.5,10.0,44.7
18.08333333333333,28.133333333333333,48.23333333333333,0.094,36-690,LA4647,40.0,20.1,48.23333333333333
29.774999999999995,38.13333333333334,68.23333333333335,0.094,LA4042,LA4966,60.0,30.1,68.23333333333335
29.774999999999995,38.13333333333334,68.23333333333335,0.094,49-963,LA4966,60.0,30.1,68.23333333333335
36.46666666666667,42.8,80.8,0.094,84-280,48-273,60.0,38.0,80.8
9.7,73.35000000000001,93.45000000000002,0.094,89-412,LA4647,15.0,20.1,93.45000000000002
9.7,72.2,97.2,0.094,89-412,48-024,15.0,25.0,97.2
25.46666666666667,317.1333333333333,492.1333333333333,0.094,48-273,LA4034,38.0,175.0,492.1333333333333
10.233333333333333,38.03333333333334,48.03333333333334,0.093,89-412,89-411,15.0,10.0,48.03333333333334
9.7,47.7,59.7,0.093,89-412,70-888,15.0,12.0,59.7
9.7,47.7,59.7,0.093,45-693,45-691,13.5,12.0,59.7
29.775,36.46666666666667,66.46666666666667,0.093,LA4042,49-959,60.0,30.0,66.46666666666667
29.775,88.96666666666667,133.96666666666667,0.093,84-280,84-279,60.0,45.0,133.96666666666667
36.46666666666667,197.0,257.2,0.093,LA4022,LA4464,60.0,60.2,257.2
9.7,11.5375,23.5375,0.092,89-413,70-888,20.0,12.0,23.5375
11.670833333333333,20.950000000000003,34.45,0.092,48-273,45-693,38.0,13.5,34.45
15.987499999999995,24.08333333333333,42.08333333333333,0.092,36-690,45-694,40.0,18.0,42.08333333333333
19.13125,30.58333333333333,55.58333333333333,0.092,36-690,89-414,40.0,25.0,55.58333333333333
9.7,47.7,59.7,0.092,LA4001,70-888,15.0,12.0,59.7
9.7,66.7,84.7,0.092,48-664,45-692,15.0,18.0,84.7
9.7,72.2,97.2,0.092,48-664,36-683,15.0,25.0,97.2
26.466666666666665,405.6333333333333,580.6333333333333,0.092,48-026,48-279,40.0,175.0,580.6333333333333
9.7,13.275,25.275,0.091,36-681,70-888,22.0,12.0,25.275
9.7,17.7,29.7,0.091,48-273,45-691,38.0,12.0,29.7
9.7,39.7,51.7,0.091,45-693,48-666,13.5,12.0,51.7
29.775,81.46666666666667,126.46666666666668,0.091,LA4042,84-279,60.0,45.0,126.46666666666668
12.2375,392.25,567.25,0.091,89-413,LA4005,20.0,175.0,567.25
9.7,15.0125,27.0125,0.09,48-668,45-691,18.0,12.0,27.0125
9.7,17.7,29.7,0.09,48-273,70-888,38.0,12.0,29.7
24.756249999999994,39.75,64.75,0.09,49-963,LA4002,60.0,25.0,64.75
29.775,36.46666666666667,66.46666666666667,0.09,49-963,49-959,60.0,30.0,66.46666666666667
9.7,54.7,72.7,0.09,LA4001,45-694,15.0,18.0,72.7
9.7,66.65,86.75,0.09,LA4001,LA4194,15.0,20.1,86.75
29.775,88.96666666666667,133.96666666666667,0.09,49-963,84-279,60.0,45.0,133.96666666666667
25.466666666666665,287.9666666666667,462.9666666666667,0.09,48-273,48-279,38.0,175.0,462.9666666666667
9.7,13.275,25.275,0.089,45-694,70-888,18.0,12.0,25.275
10.233333333333333,41.366666666666674,51.366666666666674,0.089,LA4001,89-411,15.0,10.0,51.366666666666674
9.7,104.7,134.7,0.089,LA4001,84-278,15.0,30.0,134.7
12.2375,117.26249999999996,237.2625,0.089,89-413,84-285,20.0,120.0,237.2625
9.7,11.5375,23.5375,0.088,89-413,48-666,20.0,12.0,23.5375
9.7,31.36666666666667,41.366666666666674,0.088,89-412,LA4280,15.0,10.0,41.366666666666674
15.987499999999995,24.08333333333333,42.08333333333333,0.088,49-961,48-668,40.0,18.0,42.08333333333333
29.774999999999995,48.16666666666667,78.26666666666668,0.088,LA4022,LA4936,60.0,30.1,78.26666666666668
9.7,73.35000000000001,93.45000000000002,0.088,89-412,LA4194,15.0,20.1,93.45000000000002
26.466666666666665,405.6333333333333,580.6333333333333,0.088,49-961,48-279,40.0,175.0,580.6333333333333
10.233333333333333,41.366666666666674,51.366666666666674,0.087,LA4001,LA4249,15.0,10.0,51.366666666666674
9.7,45.7,57.7,0.087,48-664,45-691,15.0,12.0,57.7
24.756249999999994,39.75,64.75,0.087,49-963,48-024,60.0,25.0,64.75
24.756249999999994,43.916666666666664,68.91666666666666,0.087,84-283,84-277,60.0,25.0,68.91666666666666
27.524999999999995,46.58333333333333,76.58333333333333,0.087,36-688,48-025,54.0,30.0,76.58333333333333
9.7,13.275,25.275,0.086,45-692,48-666,18.0,12.0,25.275
19.13125,24.78333333333333,44.88333333333333,0.086,48-026,LA4647,40.0,20.1,44.88333333333333
29.774999999999995,48.08333333333333,78.08333333333333,0.086,48-670,84-278,60.0,30.0,78.08333333333333
36.46666666666667,55.46666666666667,93.46666666666667,0.086,48-670,48-273,60.0,38.0,93.46666666666667
9.7,72.2,97.2,0.086,89-412,LA4002,15.0,25.0,97.2
9.7,88.86666666666667,113.86666666666667,0.086,LA4001,84-277,15.0,25.0,113.86666666666667
26.466666666666665,376.4666666666667,551.4666666666667,0.086,36-690,LA4005,40.0,175.0,551.4666666666667
13.583333333333332,451.0833333333333,626.0833333333333,0.086,36-681,LA4034,22.0,175.0,626.0833333333333
29.774999999999995,48.16666666666667,78.26666666666668,0.085,LA4042,LA4936,60.0,30.1,78.26666666666668
9.7,54.7,84.7,0.085,LA4001,LA4021,15.0,30.0,84.7
9.7,99.7,129.7,0.085,LA4001,49-959,15.0,30.0,129.7
9.7,14.7,24.7,0.084,36-681,89-411,22.0,10.0,24.7
9.7,15.7,27.7,0.084,45-692,70-888,18.0,12.0,27.7
9.7,19.7,31.7,0.084,84-280,70-888,60.0,12.0,31.7
18.6125,24.58333333333333,42.58333333333333,0.084,36-688,45-692,54.0,18.0,42.58333333333333
9.7,24.7,54.7,0.084,48-664,LA4021,15.0,30.0,54.7
9.7,54.7,72.7,0.084,LA4001,45-692,15.0,18.0,72.7
9.7,53.25,73.35,0.084,LA4001,LA4647,15.0,20.1,73.35
27.524999999999995,46.66666666666667,76.76666666666668,0.084,36-688,LA4936,54.0,30.1,76.76666666666668
29.774999999999995,48.16666666666667,78.26666666666668,0.084,48-670,LA4966,60.0,30.1,78.26666666666668
36.46666666666667,55.46666666666667,93.46666666666667,0.084,84-283,48-273,60.0,38.0,93.46666666666667
24.756249999999994,39.74999999999999,64.75,0.083,49-963,36-683,60.0,25.0,64.75
29.774999999999995,38.13333333333334,68.23333333333335,0.083,84-280,LA4966,60.0,30.1,68.23333333333335
29.774999999999995,48.08333333333333,78.08333333333333,0.083,LA4022,48-025,60.0,30.0,78.08333333333333
9.7,105.01666666666668,135.11666666666667,0.083,LA4001,LA4936,15.0,30.1,135.11666666666667
9.7,14.7,24.7,0.082,49-961,LA4280,40.0,10.0,24.7
9.7,15.7,27.7,0.082,48-668,70-888,18.0,12.0,27.7
9.7,19.7,31.7,0.082,49-961,70-888,40.0,12.0,31.7
9.7,19.7,31.7,0.082,36-690,70-888,40.0,12.0,31.7
23.08333333333333,43.91666666666666,68.91666666666666,0.082,84-280,36-683,60.0,25.0,68.91666666666666
29.774999999999995,48.08333333333333,78.08333333333333,0.082,84-280,84-278,60.0,30.0,78.08333333333333
9.7,74.7,104.7,0.082,89-412,LA4021,15.0,30.0,104.7
9.7,13.275,25.275,0.081,36-682,45-691,20.0,12.0,25.275
9.7,50.2,63.7,0.081,45-693,45-693,13.5,13.5,63.7
9.7,66.7,84.7,0.081,89-412,45-692,15.0,18.0,84.7
9.7,104.7,134.7,0.081,48-664,49-959,15.0,30.0,134.7
9.7,14.7,24.7,0.08,36-681,LA4249,22.0,10.0,24.7
12.670833333333333,17.7,29.7,0.08,36-688,70-888,54.0,12.0,29.7
9.7,19.7,31.7,0.08,49-963,70-888,60.0,12.0,31.7
23.068749999999994,38.25,63.25,0.08,36-688,48-024,54.0,25.0,63.25
23.068749999999994,38.25,63.25,0.08,36-688,LA4002,54.0,25.0,63.25
29.774999999999995,48.08333333333333,78.08333333333333,0.08,48-670,48-025,60.0,30.0,78.08333333333333
29.774999999999995,48.16666666666667,78.26666666666668,0.08,84-280,LA4936,60.0,30.1,78.26666666666668
9.7,14.1375,24.1375,0.079,36-688,89-411,54.0,10.0,24.1375
13.891666666666666,18.700000000000003,32.2,0.079,49-961,45-693,40.0,13.5,32.2
24.756249999999994,39.74999999999999,64.75,0.079,48-670,36-683,60.0,25.0,64.75
24.756249999999994,39.74999999999999,64.75,0.079,LA4022,36-683,60.0,25.0,64.75
33.46666666666667,38.46666666666667,68.46666666666667,0.079,36-688,LA4021,54.0,30.0,68.46666666666667
29.774999999999995,48.16666666666667,78.26666666666668,0.079,49-963,LA4936,60.0,30.1,78.26666666666668
36.46666666666667,42.8,80.8,0.079,LA4022,48-273,60.0,38.0,80.8
9.7,88.86666666666667,113.86666666666667,0.079,48-664,84-277,15.0,25.0,113.86666666666667
9.7,88.86666666666667,113.86666666666667,0.079,LA4001,36-683,15.0,25.0,113.86666666666667
9.7,15.7,27.7,0.078,48-668,48-666,18.0,12.0,27.7
9.7,19.7,31.7,0.078,49-961,45-691,40.0,12.0,31.7
9.7,19.7,31.7,0.078,LA4022,70-888,60.0,12.0,31.7
15.987499999999995,24.08333333333333,42.08333333333333,0.078,48-026,48-668,40.0,18.0,42.08333333333333
23.068749999999994,42.41666666666666,67.41666666666666,0.078,36-688,84-277,54.0,25.0,67.41666666666666
9.7,54.7,72.7,0.078,45-693,45-694,13.5,18.0,72.7
27.524999999999995,46.66666666666667,76.76666666666668,0.078,36-688,LA4966,54.0,30.1,76.76666666666668
23.083333333333332,52.25,77.25,0.078,48-670,84-277,60.0,25.0,77.25
29.774999999999995,48.08333333333333,78.08333333333333,0.078,LA4042,48-025,60.0,30.0,78.08333333333333
9.7,72.2,97.2,0.078,89-412,36-683,15.0,25.0,97.2
9.7,72.2,97.2,0.078,48-664,LA4002,15.0,25.0,97.2
9.7,105.01666666666668,135.11666666666667,0.078,48-664,LA4936,15.0,30.1,135.11666666666667
9.7,130.03333333333333,168.03333333333333,0.078,89-412,48-273,15.0,38.0,168.03333333333333
9.7,15.583333333333332,25.58333333333333,0.077,49-961,LA4249,40.0,10.0,25.58333333333333
15.987499999999995,27.08333333333333,45.08333333333333,0.077,36-690,48-668,40.0,18.0,45.08333333333333
24.756249999999994,39.75,64.75,0.077,84-280,LA4002,60.0,25.0,64.75
24.756249999999994,39.75,64.75,0.077,48-670,48-024,60.0,25.0,64.75
29.774999999999995,48.08333333333333,78.08333333333333,0.077,LA4042,84-278,60.0,30.0,78.08333333333333
9.7,15.583333333333332,25.58333333333333,0.076,49-961,89-411,40.0,10.0,25.58333333333333
11.795833333333333,17.700000000000003,29.700000000000003,0.076,48-026,48-666,40.0,12.0,29.700000000000003
24.756249999999994,31.416666666666664,56.416666666666664,0.076,LA4022,89-414,60.0,25.0,56.416666666666664
24.756249999999994,35.58333333333333,60.58333333333333,0.076,LA4042,36-683,60.0,25.0,60.58333333333333
9.7,72.2,97.2,0.076,48-664,89-414,15.0,25.0,97.2
9.7,88.86666666666667,113.86666666666667,0.076,48-664,48-024,15.0,25.0,113.86666666666667
13.045833333333333,15.7,27.7,0.075,LA4042,70-888,60.0,12.0,27.7
13.045833333333333,17.700000000000003,29.700000000000003,0.075,LA4042,45-691,60.0,12.0,29.700000000000003
11.795833333333333,19.700000000000003,31.700000000000003,0.075,49-961,48-666,40.0,12.0,31.700000000000003
11.795833333333333,23.200000000000003,36.7,0.075,36-690,45-693,40.0,13.5,36.7
18.6125,31.633333333333333,51.73333333333333,0.075,36-688,LA4194,54.0,20.1,51.73333333333333
19.7375,33.13333333333333,53.23333333333333,0.075,LA4042,LA4194,60.0,20.1,53.23333333333333
24.756249999999994,43.916666666666664,68.91666666666666,0.075,LA4022,LA4002,60.0,25.0,68.91666666666666
9.7,117.36666666666666,155.36666666666667,0.075,LA4001,48-273,15.0,38.0,155.36666666666667
9.7,12.691666666666666,22.691666666666663,0.074,36-681,LA4280,22.0,10.0,22.691666666666663
9.7,14.7,24.7,0.074,48-026,LA4249,40.0,10.0,24.7
9.7,18.03333333333333,28.03333333333333,0.074,LA4022,LA4249,60.0,10.0,28.03333333333333
9.7,23.700000000000003,35.7,0.074,36-690,48-666,40.0,12.0,35.7
9.7,34.7,44.7,0.074,45-693,89-411,13.5,10.0,44.7
23.083333333333332,43.916666666666664,68.91666666666666,0.074,84-283,36-683,60.0,25.0,68.91666666666666
23.083333333333332,52.25,77.25,0.074,84-283,48-024,60.0,25.0,77.25
9.7,84.95,115.05,0.074,48-664,LA4966,15.0,30.1,115.05
29.774999999999995,38.13333333333334,68.23333333333335,0.073,LA4022,LA4966,60.0,30.1,68.23333333333335
29.774999999999995,48.16666666666667,78.26666666666668,0.073,84-283,LA4936,60.0,30.1,78.26666666666668
25.46666666666667,287.9666666666667,462.9666666666667,0.073,48-273,LA4005,38.0,175.0,462.9666666666667
9.7,28.03333333333333,38.03333333333333,0.072,48-664,89-411,15.0,10.0,38.03333333333333
23.083333333333332,52.25,77.25,0.072,84-283,LA4002,60.0,25.0,77.25
9.7,94.7,124.7,0.072,48-664,84-278,15.0,30.0,124.7
9.7,14.1375,24.1375,0.071,48-026,89-411,40.0,10.0,24.1375
9.7,15.583333333333332,25.58333333333333,0.071,84-280,89-411,60.0,10.0,25.58333333333333
11.795833333333333,15.7,27.7,0.071,48-026,45-691,40.0,12.0,27.7
13.045833333333333,17.700000000000003,29.700000000000003,0.071,49-963,45-691,60.0,12.0,29.700000000000003
16.391666666666666,20.950000000000003,34.45,0.071,LA4042,45-693,60.0,13.5,34.45
19.7375,26.08333333333333,44.08333333333333,0.071,84-280,45-692,60.0,18.0,44.08333333333333
23.068749999999994,29.916666666666664,54.91666666666666,0.071,36-688,89-414,54.0,25.0,54.91666666666666
29.774999999999995,48.16666666666667,78.26666666666668,0.071,48-670,LA4936,60.0,30.1,78.26666666666668
9.7,80.53333333333335,105.53333333333336,0.071,LA4001,48-024,15.0,25.0,105.53333333333336
9.7,14.1375,24.1375,0.07,48-026,LA4280,40.0,10.0,24.1375
9.7,14.7,24.7,0.07,89-413,LA4249,20.0,10.0,24.7
13.045833333333333,19.700000000000003,31.700000000000003,0.07,84-283,45-691,60.0,12.0,31.700000000000003
19.7375,26.08333333333333,44.08333333333333,0.07,LA4042,45-692,60.0,18.0,44.08333333333333
9.7,39.7,51.7,0.07,45-693,70-888,13.5,12.0,51.7
23.08333333333333,52.25,77.25,0.07,LA4042,LA4002,60.0,25.0,77.25
9.7,63.7,81.7,0.07,45-693,48-668,13.5,18.0,81.7
9.7,76.36666666666667,101.36666666666667,0.07,89-412,89-414,15.0,25.0,101.36666666666667
9.7,88.86666666666667,113.86666666666667,0.07,LA4001,89-414,15.0,25.0,113.86666666666667
9.7,16.366666666666664,26.366666666666664,0.069,49-963,LA4280,60.0,10.0,26.366666666666664
10.139583333333333,35.03333333333333,43.03333333333333,0.069,45-693,70-886,13.5,8.0,43.03333333333333
9.7,84.7,114.7,0.069,LA4001,48-025,15.0,30.0,114.7
9.7,105.01666666666668,135.11666666666667,0.069,89-412,LA4966,15.0,30.1,135.11666666666667
9.7,130.03333333333333,168.03333333333333,0.069,48-664,48-273,15.0,38.0,168.03333333333333
9.7,12.691666666666666,22.691666666666663,0.068,36-682,LA4249,20.0,10.0,22.691666666666663
9.7,14.7,24.7,0.068,45-692,LA4280,18.0,10.0,24.7
9.7,14.7,24.7,0.068,36-688,LA4249,54.0,10.0,24.7
9.7,19.7,31.7,0.068,48-670,70-888,60.0,12.0,31.7
9.7,19.700000000000003,31.700000000000003,0.068,36-690,45-691,40.0,12.0,31.700000000000003
15.641666666666666,20.950000000000003,34.45,0.068,36-688,45-693,54.0,13.5,34.45
16.391666666666666,20.950000000000003,34.45,0.068,49-963,45-693,60.0,13.5,34.45
19.7375,26.08333333333333,44.08333333333333,0.068,49-963,45-692,60.0,18.0,44.08333333333333
21.58333333333333,31.633333333333333,51.73333333333333,0.068,36-688,LA4647,54.0,20.1,51.73333333333333
23.083333333333332,33.13333333333333,53.233333333333334,0.068,84-283,LA4194,60.0,20.1,53.233333333333334
27.524999999999995,46.58333333333333,76.58333333333333,0.068,36-688,84-278,54.0,30.0,76.58333333333333
23.08333333333333,52.25,77.25,0.068,LA4042,48-024,60.0,25.0,77.25
29.774999999999995,48.08333333333333,78.08333333333333,0.068,84-283,84-278,60.0,30.0,78.08333333333333
9.7,144.7,198.7,0.068,89-412,36-688,15.0,54.0,198.7
9.7,159.7,219.7,0.068,LA4001,LA4042,15.0,60.0,219.7
12.2375,392.25,567.25,0.068,89-413,LA4034,20.0,175.0,567.25
19.737499999999997,26.08333333333333,44.08333333333333,0.067,84-283,45-692,60.0,18.0,44.08333333333333
24.756249999999994,29.78333333333333,49.88333333333333,0.067,LA4042,LA4647,60.0,20.1,49.88333333333333
24.756249999999994,29.78333333333333,49.88333333333333,0.067,48-670,LA4647,60.0,20.1,49.88333333333333
36.46666666666667,41.46666666666667,71.46666666666667,0.067,LA4042,LA4021,60.0,30.0,71.46666666666667
9.7,12.691666666666666,22.691666666666663,0.066,45-692,LA4249,18.0,10.0,22.691666666666663
9.7,14.7,24.7,0.066,89-413,89-411,20.0,10.0,24.7
9.7,14.7,24.7,0.066,45-694,LA4280,18.0,10.0,24.7
9.7,14.7,24.7,0.066,LA4042,LA4249,60.0,10.0,24.7
12.670833333333333,17.7,29.7,0.066,36-688,45-691,54.0,12.0,29.7
13.045833333333333,17.700000000000003,29.700000000000003,0.066,84-280,45-691,60.0,12.0,29.700000000000003
19.737499999999997,26.08333333333333,44.08333333333333,0.066,LA4022,45-692,60.0,18.0,44.08333333333333
23.083333333333332,33.13333333333333,53.233333333333334,0.066,48-670,LA4194,60.0,20.1,53.233333333333334
24.756249999999994,31.416666666666664,56.416666666666664,0.066,48-670,89-414,60.0,25.0,56.416666666666664
24.756249999999994,39.75,64.75,0.066,84-280,48-024,60.0,25.0,64.75
29.774999999999995,48.08333333333333,78.08333333333333,0.066,LA4022,84-278,60.0,30.0,78.08333333333333
9.7,74.7,104.7,0.066,89-412,84-278,15.0,30.0,104.7
9.7,59.86666666666666,120.06666666666666,0.066,48-664,LA4464,15.0,60.2,120.06666666666666
9.7,199.7,259.7,0.066,LA4001,49-963,15.0,60.0,259.7
9.7,12.691666666666666,22.691666666666663,0.065,36-682,89-411,20.0,10.0,22.691666666666663
9.7,16.366666666666664,26.366666666666664,0.065,49-963,LA4249,60.0,10.0,26.366666666666664
9.7,44.81666666666666,74.91666666666666,0.065,89-412,LA4936,15.0,30.1,74.91666666666666
9.7,189.7,249.7,0.065,48-664,84-280,15.0,60.0,249.7
9.7,14.7,24.7,0.064,36-682,LA4280,20.0,10.0,24.7
9.7,14.7,24.7,0.064,48-668,LA4280,18.0,10.0,24.7
